church_rate_total,church_rate_evang,church_rate_blackprot,church_rate_mainlineprot,church_rate_catholic,church_rate_orthodox,church_rate_other,church_rate_mormon,church_rate_muslim,state_abb,population_2010,county_fips,church_rate_baptist
581.29889,492.17,0,51.49,37.64,0,0,0,0,"KY",14877,21191,358.9389
338.00889,287.16,6.2688889,27.55,6.5488889,0,10.48,10.48,0,"KY",28712,21193,189.3589
317.31,272.50889,2.77,34.25,4.5088889,0,3.2788889,3.23,0,"KY",65024,21195,189.2189
373.26889,313.25,0,37.978889,6.1788889,0,15.858889,0,0,"KY",12613,21197,169.6689
586.49,505.29,4.33,56.908889,11.5,0,8.47,6.8488889,1.59,"KY",63063,21199,432.06
230.93889,155.56889,0,75.37,0,0,0,0,0,"KY",2282,21201,82.37889
541.79889,538.99,0,0,2.81,0,0,0,0,"KY",17056,21203,448.5789
198.86,128.74,0,41.228889,15.64,0,13.24,0,13.198889,"KY",23333,21205,63.04
498.20889,366.41,0,122.29,9.5088889,0,0,0,0,"KY",17565,21207,175.75
405.39889,280.89889,8.06,61.56,42.21,0,12.678889,12.66,0,"KY",47173,21209,119.8078
554.21,401.19889,4.71,78.238889,55.85,0,14.21,13.9,0,"KY",42074,21211,323.05
560.74,437.81,10.73,82.818889,28.858889,0,.52,0,0,"KY",17327,21213,341.0289
332.92,283.16,7.2688889,17.82,24.62,0,.05888889,0,0,"KY",17061,21215,224.96
699.45,502.49,22.268889,122.71889,41.408889,0,10.57,10.438889,0,"KY",24512,21217,345.9089
791.88889,659.78889,10.268889,76,29.94,0,15.89,15.89,0,"KY",12460,21219,576.1578
781.44,619.99,12.618889,130.34,18.48,0,0,0,0,"KY",14339,21221,585.8089
433.87,334.08889,0,99.78,0,0,0,0,0,"KY",8809,21223,267.11
638.97,370.56,5.53,52.31,210.5,0,.07,0,0,"KY",15007,21225,301.06
541.66889,397.47,2.14,80.67,37.288889,.44,23.67,10.98,10.688889,"KY",113792,21227,324.9589
875.74,521.21,6.23,30.55,317.74,0,0,0,0,"KY",11717,21229,371
657.66889,583.48,11.63,48.53,6.44,0,7.5888889,7.54,0,"KY",20813,21231,466.3889
555.1,410.62,2.2788889,105.5,36.71,0,0,0,0,"KY",13621,21233,346.0089
648.92889,580.44,0,47.618889,2.58,0,18.3,18.3,0,"KY",35637,21235,480.0089
213.46,172.66889,0,34.938889,5.71,0,.14,0,0,"KY",7355,21237,52.61889
631.58,397.25,9.7788889,153.86,70.688889,0,0,0,0,"KY",24939,21239,296.16
616.28889,104.57889,16.218889,14.63,480.81,0,.05,0,0,"LA",61773,22001,51.40889
485.29,261.94889,22.358889,13.39,180.47889,0,7.0988889,7.0988889,0,"LA",25764,22003,228.03
485.17,108.59,9.7788889,17.25,340.19889,0,9.3388889,9.22,0,"LA",107215,22005,55.86889
658.76889,46.328889,26.17,8.6188889,577.6,0,.04,0,0,"LA",23421,22007,50.81
557.16889,96.26,8.7888889,10.598889,437.33889,0,4.1788889,3.99,0,"LA",42073,22009,79.97889
657.78889,507.6,45.858889,37.578889,66.75,0,0,0,0,"LA",35654,22011,412.63
759.55889,481.63889,202.33,69.458889,5.99,0,.14,0,0,"LA",14353,22013,596.3867
602.28889,420.38889,58.85,60.688889,50.35,0,12.008889,9.06,2.63,"LA",116979,22015,368.7989
643.23,369.35,108.42,95.04,56.468889,1.75,12.198889,4.8488889,1.99,"LA",254969,22017,364.9978
703.25889,267.51889,45.77,49.608889,332.25889,.17,7.92,4.67,1.6,"LA",192768,22019,205.7389
604.32,548.95,0,46.288889,9.08,0,0,0,0,"LA",10132,22021,466.54
807.72,221.22889,0,30.71,555.63889,0,.15,0,0,"LA",6839,22023,221.2289
568.46,510.51889,17.488889,29.398889,11.05,0,0,0,0,"LA",10407,22025,508.1178
462.75,249.61,141.37889,66.65,5,0,.12,0,0,"LA",17195,22027,213.7289
412.06,349.29,13.688889,30.018889,19.018889,0,.05,0,0,"LA",20822,22029,318.1278
554.62,393.75889,43.25,55.108889,31.85,0,30.648889,29.518889,0,"LA",26656,22031,335.31
674.62889,274.77889,80.128889,74.438889,222.41889,1.04,21.82,8.31,3.48,"LA",440171,22033,197.9967
645.83,351.85,229.53889,44.59,19.85,0,0,0,0,"LA",7759,22035,528.1567
462.76889,273.88889,66.81,93.7,13.57,0,14.8,14.698889,0,"LA",20267,22037,302.0189
762.17889,169.31,13.008889,1.4088889,578.38889,0,.05888889,0,0,"LA",33984,22039,147.07
717.44,647.08,15.07,36.5,13.288889,0,5.49,5.49,0,"LA",20767,22041,613.42
450.85,399.12,9.2788889,19.14,23.308889,0,0,0,0,"LA",22309,22043,373.2089
703.45,111.79889,30.26,24.75,531.32,0,5.32,4.2188889,0,"LA",73240,22045,76.08889
746.37,356.91,25.338889,23,331.50889,0,9.6088889,0,9.23,"LA",33387,22047,74.45889
653.5,541.65889,45.35,49.59,9.22,0,7.6788889,7.6788889,0,"LA",16274,22049,493.1789
539.5,132.38889,17.088889,22.91,344.06889,.69,22.35,6.33,6.49,"LA",432552,22051,59.07889
767.00889,192.37889,13.96,43.81,509.58889,0,7.28,7.25,0,"LA",31594,22053,148.89
764.63889,151.68,113.62889,39.218889,451.00889,.74,8.3488889,5.45,1.3888889,"LA",221578,22055,173.57
663.01889,63.868889,5.5,16.5,575.7,0,1.45,0,0,"LA",96318,22057,45.89
629.41889,553.52889,24.71,45.13,6.04,0,0,0,0,"LA",14890,22059,524.5178
500.58889,314.25889,59.078889,81.458889,30.53,0,15.258889,8.56,6.5888889,"LA",46735,22061,328.1
493.17,310.8,3.7788889,42.358889,126.18,0,10.038889,9.97,0,"LA",128026,22063,245.36
398.74,258.82889,91.208889,40.928889,7.7688889,0,0,0,0,"LA",12093,22065,317.5389
589.00889,429.06889,85.28,48.788889,14.05,0,11.83,11.788889,0,"LA",27979,22067,397.8278
494.41,296.89889,27.018889,44.03,116.31,0,10.16,9.48,.38,"LA",39566,22069,242.9589
557.22,96.238889,64.858889,49.6,308.55,3.0488889,34.92,6.5488889,5.37,"LA",343829,22071,104.5978
627.5,418.17,57.95,71.68,66.04,.2,13.47,8.8,2.1,"LA",153720,22073,358.67
567.52889,167.47889,0,17.75,381.48,0,.82,0,0,"LA",23042,22075,120.5189
592.36,69.29,26.8,22.23,473.99,0,.04,0,0,"LA",22802,22077,90.73889
708.16889,446.97,42.25,44.398889,160.77,0,13.778889,7.92,2.3388889,"LA",131613,22079,383.3656
404.68889,297.43889,27.39,36.52,20.57,0,22.768889,22.44,0,"LA",9091,22081,212.08
611.52889,464.8,82.318889,48.688889,15.678889,0,.05,0,0,"LA",20725,22083,433.8689
817.76889,537.86,33.14,26.578889,205.25889,0,14.938889,14.9,0,"LA",24233,22085,478.56
576.59,131.06889,0,32.06,404.81889,0,8.64,0,8.58,"LA",35897,22087,106.03
523.87,72.218889,17.87,17.238889,410.32889,0,6.2088889,5.91,0,"LA",52780,22089,49.42
461.04,261.44889,132.37889,48.92,17.85,0,.45,0,0,"LA",11203,22091,277.9589
781.14889,15.38,129.25889,5.4288889,631.02889,0,.05,0,0,"LA",22102,22093,132.3489
444.57889,69.03,28.5,11.108889,335.37889,0,.57,0,0,"LA",45924,22095,46.44778
708.82,72.95,24.73,15.82,590.45,0,4.87,4.87,0,"LA",83384,22097,83.43777
591.00889,25.35,4.8088889,2.3588889,552.39889,0,6.0988889,0,0,"LA",52160,22099,18.87
548.73,142.03,38.85,35.24,326.32889,0,6.28,6.24,0,"LA",54650,22101,102.0789
503.64889,182.18,11.82,71.87,227.38889,0,10.4,7.15,1.32,"LA",233740,22103,95.68
472.75,226.34889,60.13,31.928889,143.08,0,11.258889,11.018889,0,"LA",121097,22105,169.2567
450.87889,376.81,0,55.978889,18.088889,0,0,0,0,"LA",5252,22107,364.43
658.37,110.01889,32.74,19.66,488.47,0,7.48,7.41,0,"LA",111860,22109,98.3
652.65889,589.53889,5.37,29.578889,19.28,0,8.89,8.63,0,"LA",22721,22111,494.6489
623.11,41.158889,3.2788889,22.41,556.2,0,.07,0,0,"LA",57999,22113,21.12889
548.99,419.06,67.848889,16.28,14.938889,0,30.858889,24.738889,5.8888889,"LA",52334,22115,408.36
578.21,427.05,54.758889,41.868889,44.5,0,10.028889,7.0988889,0,"LA",47168,22117,400.5278
643.22,460.8,100.12889,66.658889,15.58,0,.05,0,0,"LA",41207,22119,430.1378
422.56889,106.09889,7.82,9.96,298.50889,0,.17,0,0,"LA",23788,22121,100.18
792.39889,698.72,49.38,32.228889,12.06,0,0,0,0,"LA",11604,22123,634.0089
353.79,181.75889,7.36,96.958889,67.65,0,.05888889,0,0,"LA",15625,22125,93.7
711.1,616.52889,27.69,38.27,12.018889,0,16.588889,16.46,0,"LA",15313,22127,576.6389
347.70889,59.27,1.69,47.188889,227.28889,2.0888889,10.188889,5.25,2.86,"ME",107702,23001,16.95889
465.05,61.368889,0,81.328889,308.88889,.14,13.32,12.31,0,"ME",71870,23003,38.1
284.91,42.63,1.01,78.208889,135.77,1.78,25.518889,6.5088889,3.2788889,"ME",281674,23005,10.11
236.40889,29.51,0,65.098889,127.93,0,13.88,13.65,0,"ME",30768,23007,24.9
171.3,23.67,0,86.2,46.358889,0,15.07,6.58,0,"ME",54418,23009,19.48
319.69889,47.718889,0,73.67,178.12,0,20.19,12.508889,0,"ME",122151,23011,23.65889
279.89889,45.63,0,110.73,109.21889,0,14.32,6.44,0,"ME",39736,23013,37.01889
222.15889,30.91,0,104.06889,79.078889,0,8.0988889,5.08,0,"ME",34457,23015,17.26889
182.53889,52.648889,0,53.34,64.12,0,12.428889,7.94,0,"ME",57833,23017,8.548889
240.74,48.88,0,63.118889,107.71889,1.95,19.07,10.08,.65,"ME",153923,23019,11.42889
205.36,48.758889,0,120.21889,18.25,0,18.14,15.508889,0,"ME",17535,23021,35.00778
242.87889,60.468889,0,71.598889,90.018889,2.49,18.3,17.338889,0,"ME",35293,23023,40.43778
188.41889,48.858889,0,59.24,70.73,0,9.5888889,8.0988889,0,"ME",52228,23025,17.80889
138.43,44.108889,0,56.82,23.198889,0,14.278889,8.2788889,0,"ME",38786,23027,20.08778
184.40889,43.89,0,83.12,37.678889,0,19.718889,3.41,0,"ME",32856,23029,10.34889
306.6,30.87,.6,58.24,204.34889,3.1688889,9.3688889,4.63,0,"ME",197131,23031,19.14
470.19889,146.69889,3.85,185.96889,117.7,0,15.98,8.46,4.0988889,"MD",75087,24001,33.52
381.18889,82.67,10.428889,91.968889,176.90889,6.04,13.16,7.0988889,2.08,"MD",537656,24003,32.96778
413.43,77.468889,40.298889,62.71,190.36,2.0688889,40.53,3.14,12.038889,"MD",805029,24005,27.28778
620.79889,76.39,0,90.018889,442.25889,0,12.13,8.47,3.47,"MD",88737,24009,19.62
336.56889,110.45,43.938889,103.48889,78.18,0,.51,0,0,"MD",33066,24011,47.9
430.29,82.348889,0,149,182.78889,1.35,14.788889,8.8688889,0,"MD",167134,24013,23.16
311.38889,117.90889,7.75,87.76,93.37,0,4.5988889,4.5188889,0,"MD",101108,24015,35.42
369.57889,125.03,10.16,44.99,178.40889,.68,10.32,6.91,2.1,"MD",146551,24017,65.65
364.70889,106.07889,22.07,188.84889,37.31,0,10.39,9.14,0,"MD",32618,24019,23.14889
419.07889,91.7,3.99,146.13889,158.21,2.3388889,16.71,11.268889,1.32,"MD",233385,24021,19.38889
365.98,199.84889,0,133.72889,25.62,0,6.78,6.71,0,"MD",30097,24023,13.28889
391.18,96.578889,6.65,91.108889,182.24,3.68,10.928889,7.3388889,0,"MD",244826,24025,27.33889
430.50889,116.34889,8.1188889,85.59,188.3,3.71,28.428889,8.7788889,1.07,"MD",287085,24027,28.55
495.56889,89.818889,48.718889,225.33,128.13889,0,3.56,0,0,"MD",20197,24029,1.388889
395.77889,107.40889,3.2788889,75.78,126.12889,10.178889,73.01,12.81,12.56,"MD",971777,24031,46.13
455.67,207.75,56.728889,59.24,97.238889,1.4088889,33.288889,7.57,9.15,"MD",863420,24033,108.5478
367.5,64.268889,16.84,141.96889,139.61,0,4.8088889,4.5,0,"MD",47798,24035,4.75
370.68889,71.51,3.5888889,55.75,228.37889,0,11.47,10.22,0,"MD",105151,24037,16.94
222.59,64.598889,10.84,141.93,3.2088889,0,2,0,0,"MD",26470,24039,23.5
427.98,88.43,17.07,188.03,120.95889,0,13.5,0,0,"MD",37782,24041,15.18889
377.35,148.81889,.66,148.12,63.42,1.11,15.22,10.438889,2.0888889,"MD",147430,24043,12.05889
378.42,163.75,9.6788889,140.12,47.158889,0,17.71,9.23,3.12,"MD",98733,24045,29.39889
484.04,115.56,15.198889,183.27,157.81,3.6,8.6088889,0,0,"MD",51454,24047,74.03
473.26889,142.58,85.468889,72.98,109.51,9.0088889,53.718889,2.82,5.5,"MD",620961,24510,68.23778
534.35,24.46,0,84.14,400.06889,3.75,21.928889,3.35,2.85,"MA",215888,25001,7.53
510.62889,21.468889,1.78,75.408889,382.47,1.71,27.788889,4.15,0,"MA",131219,25003,15.68
607.36,34.218889,.93,33.28,521.83,2.85,14.24,1.37,1.69,"MA",548285,25005,8.408889
361.23,18.75,0,97.37,175.13889,0,69.968889,5.08,0,"MA",16535,25007,33.01889
571.14889,28.16,.51,45.358889,460.16,15.598889,21.37,3.3988889,.83,"MA",743159,25009,7.79
347.26889,29.128889,0,64.688889,231.31,0,22.14,5.5188889,0,"MA",71372,25011,15.98889
604.37889,41.938889,5.37,47.38,482.61,7.3488889,19.718889,3.73,2.14,"MA",463490,25013,15.05778
423.68,19.788889,.18,53.478889,320.36,0,29.87,3.37,1.01,"MA",158080,25015,6.287778
614.69,27.46,1.51,46.608889,477.81889,15.73,45.56,5.5988889,3.71,"MA",1503085,25017,10.75889
399.62889,15.528889,0,104.01,259.73,0,20.35,0,0,"MA",10172,25019,9.438889
646.73,16.878889,0,49.32,529.65889,5.28,45.6,1.73,6.88,"MA",670850,25021,7.41
425.81889,26.588889,1.23,47.938889,335.37889,2.2988889,12.38,3.66,0,"MA",494919,25023,8.318889
613.07,67.26,5.78,28.23,460.85,10.65,40.298889,4.87,10.588889,"MA",722023,25025,19.53
519.85,46.968889,.62,54.258889,384.35,9.9388889,23.71,3.47,.77,"MA",798552,25027,11.01
262.37889,69.09,0,104.92,73.018889,0,15.348889,0,0,"MI",10942,26001,17.73
432.66,94.568889,0,79.26,258.62,0,.21,0,0,"MI",9601,26003,0
285.14889,83.598889,2.08,94.48,90.4,.38,14.21,1.99,0,"MI",111408,26005,3.57
536.92889,138.88889,0,151.46,227.84889,0,18.718889,5.4688889,0,"MI",29598,26007,15.88
278.57889,89.268889,0,95.548889,93.04,0,.72,0,0,"MI",23580,26009,5.56
470.6,105.48,0,70.188889,284.29,0,10.63,0,0,"MI",15899,26011,3.33
530.92889,79.458889,0,181.49,269.86,0,.10888889,0,0,"MI",8860,26013,0
229.11,101.73889,0,73.18,45.31,0,8.89,6.0188889,0,"MI",59173,26015,0
534.67889,168.49,3.35,45.718889,308.39889,0,8.72,3.5088889,0,"MI",107771,26017,8.738889
195.31889,45.71,0,122.90889,26.53,0,.17,0,0,"MI",17525,26019,3.99
470.06,221.15,41.048889,67.2,109.87889,.64,30.14,5.69,19.928889,"MI",156813,26021,42.57667
325.13889,113.42,0,56.53,132.27,0,22.92,8.0388889,11.05,"MI",45248,26023,13.25889
326.04,140.61,21.17,68.26,84.858889,1.32,9.82,7.9288889,0,"MI",136146,26025,32.92889
160.43889,52.59,9.3488889,42.85,49.828889,0,5.8088889,0,0,"MI",52293,26027,9.088889
333.37889,81.93,0,106.25,128.09889,0,17.108889,0,0,"MI",25949,26029,6.24
318.6,85,0,78.73,142.02,0,12.848889,6.3888889,0,"MI",26152,26031,4.74
323.23,78.56,0,60.148889,173.03,2.6,8.9,4.2588889,0,"MI",38520,26033,2.05
386.75889,172.12,0,34.5,161.61,0,18.53,7.63,0,"MI",30926,26035,3.75
319.25,70.188889,0,60.008889,183.31889,0,5.73,3.2988889,0,"MI",75382,26037,4.31
187.08,61.178889,0,61.67,52.218889,0,12.008889,0,0,"MI",14074,26039,6.61
605.75889,89.908889,0,144.72889,360.37889,0,10.74,5.53,0,"MI",37069,26041,30.75
684.84,231.24,0,82.158889,356.76889,4.36,10.32,10.088889,0,"MI",26168,26043,25.21889
353.06889,216.21,0,72.818889,59.578889,0,4.46,2.81,0,"MI",107759,26045,8.078889
376.76889,93.23,0,91.03,173.46,0,19.058889,8.84,0,"MI",32694,26047,4.99
394,140.03,48.78,53.02,107.01889,3.27,41.89,4.3788889,25.898889,"MI",425790,26049,60.26889
320.49,131.52,0,64.688889,111.2,0,13.08,0,0,"MI",25692,26051,11.83
598.03889,162.16889,0,143.47889,291.05,1.34,0,0,0,"MI",16427,26053,58.43889
393.89889,123.45889,0,93.268889,160.59,.8,15.778889,7.3488889,0,"MI",86986,26055,1.93
312.38889,141.49,0,51.96,110.39,0,8.55,4.5188889,0,"MI",42476,26057,2.5
236.83,135.06889,0,46.84,47.078889,0,7.84,7.48,0,"MI",46688,26059,19.14889
428.55,77.56,0,109.92,228.62,2.73,9.72,4.94,0,"MI",36628,26061,10.92
528.11,218.90889,0,87.408889,204.27,0,17.51,2.3588889,0,"MI",33118,26063,0
400.29,115.48889,12.32,78.54,158.90889,2.99,32.038889,7.07,14.42,"MI",280895,26065,21.20778
345.50889,94.34,0,52.39,194.18889,.47,4.12,4.04,0,"MI",63905,26067,1.69
393.25,158.68889,0,100.17,118.59,0,15.8,9,0,"MI",25887,26069,28.19778
511.55,51.788889,0,167.63889,292.04,0,.08,0,0,"MI",11817,26071,7.62
307.86,89.548889,0,39.13,144.72889,0,34.46,6.87,22.23,"MI",70311,26073,1.55
304.25,105.51889,11.168889,53.95,122.62889,.7,10.288889,5.2188889,0,"MI",160248,26075,25.62778
382.50889,147.81,16.538889,96.488889,95.378889,1.1,25.19,5.7588889,10.24,"MI",250331,26077,22.81778
178.97889,105.23,0,18.89,45.408889,0,9.4388889,9.2688889,0,"MI",17153,26079,8.8
546.83,234.55,14.028889,79.468889,189.9,2.87,26.01,4.2188889,13.688889,"MI",602622,26081,14.56778
291.74,0,0,171.61,119.2,0,.93,0,0,"MI",2156,26083,0
183.37889,73.488889,10.05,28.17,71.408889,0,.26,0,0,"MI",11539,26085,0
306.73,101.59,0,42.358889,153.28889,0,9.5,5.67,0,"MI",88319,26087,2.17
418.6,39.798889,0,108.48889,269.99,0,.32,0,0,"MI",21708,26089,.78
371.48,149.56889,1.81,77.878889,135.72889,0,6.49,6.2188889,0,"MI",99892,26091,21.79
379.01889,108.73889,.68,58.368889,204.31889,0,6.9,5.3488889,0,"MI",180967,26093,6.698889
295.27889,105.56,0,100.14,89.43,0,.15,0,0,"MI",6631,26095,8.14
569.77889,108.51889,0,97.09,364.07889,0,.08888889,0,0,"MI",11113,26097,0
430.58889,86.068889,3.1688889,25.23,296.61,10.608889,8.9,1.94,3.3988889,"MI",840978,26099,11.02889
408,102.9,0,94.17,206.43889,0,4.49,4.29,0,"MI",24733,26101,3.64
479.08889,82.578889,0,150.77,232.96,.67,12.118889,6.66,0,"MI",67077,26103,7.858889
442.43,147.12,0,124.75,152.75889,0,17.8,7.1388889,0,"MI",28705,26105,24.65889
306.04,126.64,0,56.828889,112.06,0,10.508889,6.24,0,"MI",42798,26107,2.71
589.03889,100.54889,0,144.37,334.50889,0,9.6088889,9.5288889,0,"MI",24029,26109,21.48
465.87,177.02,0,123.26889,146.72889,0,18.85,10.508889,0,"MI",83629,26111,12.27778
386.22,203.58,0,126.68,55.898889,0,.07,0,0,"MI",14849,26113,1.28
454.68889,163.43,3.2088889,61.56,210.37,.92,15.188889,3.72,10.278889,"MI",152021,26115,49.99667
308.75,125.48,0,85.31,83.01,0,14.948889,9.63,0,"MI",63342,26117,.96
282.23,148.68889,0,55.2,78.238889,0,.1,0,0,"MI",9765,26119,6.66
301.57889,104.9,19.25,81.598889,79.488889,2.0288889,14.31,2.29,9.08,"MI",172188,26121,22.90889
283.29,143.84889,0,67.04,66.9,0,5.49,5.32,0,"MI",48460,26123,1.96
505.31889,129.59889,13.99,61.02,240.46,11.508889,48.728889,3.64,7.7988889,"MI",1202362,26125,24.17
360.56,68.458889,0,91.64,191.34,0,9.1088889,8.1688889,0,"MI",26570,26127,3.39
314.38889,118.71889,0,50.74,130.84,0,14.098889,6.41,0,"MI",21699,26129,3.18
532.45,119.76,0,203.68889,208.84889,0,.15,0,0,"MI",6780,26131,0
355.69889,171.19889,0,113.51889,63.88,0,7.0988889,0,0,"MI",23528,26133,3.83
290.97,154.4,0,39.578889,96.878889,0,.12,0,0,"MI",8640,26135,4.048889
411.01889,92.04,0,66.34,240.03,0,12.618889,9.23,0,"MI",24164,26137,4.548889
527.62,269.26889,0,157.68,93.67,0,6.99,4.99,0,"MI",263801,26139,.63
615.73,245.59,0,68.108889,289.47,0,12.56,0,0,"MI",13376,26141,5.91
240.16889,73.75,0,75.218889,80,0,11.21,4.3788889,0,"MI",24449,26143,29.89889
459.93889,154.81889,50.218889,67.328889,179.21,1.75,6.61,3.3788889,.5,"MI",200169,26145,44.34778
377.36,92.9,1.23,67.45,197.78889,1.68,16.32,3.25,9.5888889,"MI",163040,26147,3.258889
422.93889,182.31889,13.538889,65.578889,154.34,0,7.16,6.9688889,0,"MI",61295,26149,19.18889
411.18889,121.37889,0,97.93,173.03,0,18.858889,2.83,0,"MI",43114,26151,1.178889
554.14889,92.28,0,117.96889,324.1,0,19.8,0,0,"MI",8485,26153,39.47889
332.04,129.37,0,61.59,127.51889,0,13.56,5.62,0,"MI",70648,26155,6.2
416.20889,240.46889,0,78.238889,85.34,0,12.168889,3.0888889,0,"MI",55729,26157,1.37
353.08889,99.328889,6.48,69.988889,169.72889,0,7.57,7.2,0,"MI",76258,26159,15.64778
328.3,73.488889,15.588889,75.048889,123.56,2.66,37.95,8.5,12.938889,"MI",344791,26161,19.65778
433.11,101.06,68.348889,46.898889,163.28889,9.66,43.85,3.0688889,37.228889,"MI",1820584,26163,71.00777
374,201.43889,0,96.65,61.548889,0,14.358889,8.9488889,0,"MI",32735,26165,27.13
401.43,106.46889,0,197.56889,83.76,0,13.64,13.39,0,"MN",16202,27001,8.388889
496.20889,150.25,0,110.46889,228.31,.59,6.5888889,2.29,1.86,"MN",330844,27003,61.57
671.42889,207.11,0,229.93889,227.65889,0,6.71,6.6788889,0,"MN",32504,27005,0
426.95889,100.59889,0,148.31,162.00889,0,16.038889,12.938889,0,"MN",44442,27007,3.068889
508.87889,118.84889,0,115.78,274.08889,0,.16,0,0,"MN",38451,27009,0
855.19,247.49,0,340.48,267.22,0,0,0,0,"MN",5269,27011,17.07889
589.24,166.37,0,195.4,204.53889,0,22.928889,9.84,9.6188889,"MN",64013,27013,10.46
894.05889,252.84889,0,222.06889,416.25,0,2.9,0,0,"MN",25893,27015,0
452.00889,133.94889,0,155,159.15889,0,3.9,3.5888889,0,"MN",35386,27017,16.10889
423.31,145.46889,0,102.03,163.52,0,12.288889,3.35,0,"MN",91042,27019,3.118889
373.05,105.60889,0,168.27,98.718889,0,.46,0,0,"MN",28567,27021,9.448889
859.09,109.87889,0,625.59,123.06,0,.56,0,0,"MN",12441,27023,7.23
434.51889,130.41889,0,181.31889,113,1.02,8.7588889,8.65,0,"MN",53887,27025,6.678889
609.12889,136.53,0,304.38889,167.8,0,.41,0,0,"MN",58999,27027,1.53
513.27889,199.65,0,247.37889,41.398889,0,24.84,24.73,0,"MN",8695,27029,10.34889
514.67889,195.9,0,235.12,83.458889,0,.19,0,0,"MN",5176,27031,110.12
809.52889,285.87,0,366.73,156.93,0,0,0,0,"MN",11687,27033,0
542.37,145.16889,0,215.78889,172.02,0,9.39,9.0088889,0,"MN",62500,27035,20.15889
584.44,143.03889,.79,140.12889,281.68,2.94,15.858889,6.6788889,3.86,"MN",398552,27037,14.94
691.44,168.21889,0,327.02889,190.12,0,6.07,5.58,0,"MN",20087,27039,10.24889
702.79889,197.56,0,312.23,184.28889,0,8.72,8.4388889,0,"MN",36009,27041,5
833.15889,144.37,0,442.58889,246.19889,0,0,0,0,"MN",14553,27043,14.76889
954.37889,220.25889,0,527.94,202.38889,0,3.79,3.5888889,0,"MN",20866,27045,0
844.09,134.91889,0,531.39889,172.38889,0,5.3788889,5.3388889,0,"MN",31255,27047,28.48
660.74,127.76889,0,396.68,125.7,0,10.588889,7.49,0,"MN",46183,27049,6.56
915.09,199.4,0,628.77889,86.238889,0,.66,0,0,"MN",6018,27051,0
543.39889,140.65,9.38,167.90889,186.74,2.9,35.828889,6.84,6.73,"MN",1152425,27053,27.32889
711.46,147.31889,0,309.24,254.8,0,.10888889,0,0,"MN",19027,27055,25.23
396.61,132.31889,0,161.19889,102.79889,0,.29,0,0,"MN",20428,27057,0
310.93,64.518889,0,162.59889,83.718889,0,.08,0,0,"MN",37816,27059,22.36889
481.85,143.86,0,141.46,188.31,.67,7.5488889,6.46,0,"MN",45058,27061,5.63
760.27889,227.74,0,336.16,196.37889,0,0,0,0,"MN",10266,27063,0
376.75,120.7,0,174.63889,81.29,0,.12,0,0,"MN",16239,27065,40.64
735.80889,207.22889,0,394.61,127.28,0,6.7,5.33,0,"MN",42239,27067,16.03
909.71,195.3,0,604.57,109.84,0,0,0,0,"MN",4552,27069,48.10778
492.3,93.608889,0,179.18,210.28,0,9.24,8.7888889,0,"MN",13311,27071,8.338889
957.71,212.43,0,601.17889,144.09889,0,0,0,0,"MN",7259,27073,12.4
781.61,97.548889,0,555.59,128.19889,0,.28,0,0,"MN",10866,27075,28.15778
636.84,88.75,0,460.56889,86.53,0,.99,0,0,"MN",4045,27077,0
434.02889,82.158889,0,181.75,170.05,0,.07,0,0,"MN",27703,27079,0
765.09,137.55,0,343.62,283.75,0,.17,0,0,"MN",5896,27081,0
649.25889,122.25,0,227.06,288.38889,0,11.56,11.33,0,"MN",25857,27083,2.398889
816.42889,486.50889,0,102.81,218.81889,0,8.2888889,8.24,0,"MN",36651,27085,6.74
559.01889,62.81,0,163.31,332.52889,0,.37,0,0,"MN",5413,27087,16.62889
695.62,77.968889,0,405.75889,211.88889,0,0,0,0,"MN",9439,27089,9.528889
840.6,329.61,0,320.87,181.18889,0,8.9288889,8.88,0,"MN",20840,27091,2.88
694.25,123.98889,0,315.06,255.18889,0,0,0,0,"MN",23300,27093,7.73
713.64889,225.69889,0,237.27,229.40889,0,21.268889,20.69,0,"MN",26097,27095,13.78889
673.52889,116.68889,0,86.48,470.32889,0,.02888889,0,0,"MN",33198,27097,2.71
663.48,91.208889,0,324.20889,240,0,8.07,7.63,0,"MN",39163,27099,1.148889
766.29889,133.63889,0,365.62,267.05,0,0,0,0,"MN",8725,27101,10.32
540.80889,175.69889,0,189.37889,175.41889,0,.31,0,0,"MN",32727,27103,0
691.97,182.99,0,234.62889,262.88889,0,11.46,11.46,0,"MN",21378,27105,4.208889
747.23,123.90889,0,521.15889,102.15889,0,0,0,0,"MN",6852,27107,0
639.65889,182.78,.43,198.43889,230.40889,1.3888889,26.21,12.778889,3.3788889,"MN",144248,27109,6.35
708.5,254.24,0,314.43,136.34889,0,3.47,0,0,"MN",57303,27111,8.218889
679.67889,90.018889,0,438.83889,150.75,0,.07,0,0,"MN",13930,27113,12.92
451.06,146.25,0,136.61,153.03889,0,15.16,14.788889,0,"MN",29750,27115,6.048889
898.80889,334.50889,0,342.12,203.11,0,19.07,19.07,0,"MN",9596,27117,9.38
622.94,104.78,0,303.23,205.69889,0,9.24,0,0,"MN",31600,27119,3.26
681.30889,88.95,0,470.39889,121.78,0,.18,0,0,"MN",10995,27121,8.188889
